iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2
21,2021-10-27 18:12:18.185812,4.194486903405377,3.048,80.46451968125396,47.36841582886609,47.368213605994164,56.80414124461184,18.94740778262938,18.94728469161368,53.986874877287065,18.947398360315287,18.94728469161368,52.084338277058905,56.84196263183809,56.84185532614768,39.09549953135187,56.84191919082032,56.84185532614768,38.90795106719191,56.84191856356669,56.84185532614768,38.86033198666955,56.841918404305254,56.84185532614768,40.903920632878126,37.894638879040805,37.89456896612515,27.972959472070205,37.89459563159393,37.89456896612515,28.382788496325,37.894597002262266,37.89456896612515,28.74633449645026,37.89459821813757,37.89456896612515,52.15140173957583,47.36832113597754,47.368213605994164,56.97389943210848,47.36833726476411,47.368213605994164,55.68917840952098,47.368332968029826,47.368213605994164,51.84528149566384,47.368320112161996,47.368213605994164,29.87787875037191,37.89460200257396,37.89456896612515,28.88555355322642,94.73645734671945,94.73642762909054,52.021210219500034,47.36832070055354,47.368213605994164,52.056046426443004,94.7365348401592,94.73642762909054,80.47423483886865,0.0,0.0,55.709888568126516,0.0,0.0,28.88555355322641,0.0,0.0,0.0,0.0,825.4308833674704,1.0,0,0
22,2021-10-27 18:12:23.925447,3.9810808930091195,3.048,80.4148224801486,47.368415662654385,47.368213605994164,56.62860857209194,18.947407195562427,18.94728469161368,53.80782650326318,18.947397761490112,18.94728469161368,51.902354888273344,56.84196202319681,56.84185532614768,38.91511747403369,56.841918587534664,56.84185532614768,38.727967874348025,56.84191796161503,56.84185532614768,38.68044573050458,56.84191780267779,56.84185532614768,40.72458108370837,37.8946382792418,37.89456896612515,27.796240555016958,37.8945950405596,37.89456896612515,28.207446045873308,37.89459641583151,37.89456896612515,28.572405849977702,37.894597636435265,37.89456896612515,51.985108558552824,47.368320579811964,47.368213605994164,56.80146831338681,47.36833668807028,47.368213605994164,55.46981682250122,47.36833223437759,47.368213605994164,51.66019920064392,47.36831949315645,47.368213605994164,29.69781456200128,37.894601400351405,37.89456896612515,28.71013950020775,94.73645676004922,94.73642762909054,51.84306446545306,47.36832010474717,47.368213605994164,51.87385546975033,94.7365342308237,94.73642762909054,80.42461105930019,0.0,0.0,55.489292150129096,0.0,0.0,28.71013950020775,0.0,0.0,0.0,0.0,828.7933681685997,1.0,0,0
23,2021-10-27 18:12:29.393769,3.7746125683978606,3.048,80.36695363819078,47.36841550255761,47.368213605994164,56.459110180860065,18.94740662867706,18.94728469161368,53.634841415629396,18.947397182943533,18.94728469161368,51.72645860870848,56.84196143491377,56.84185532614768,38.7407349236384,56.84191800431428,56.84185532614768,38.55396207884691,56.84191737965471,56.84185532614768,38.50653151104826,56.841917221023735,56.84185532614768,40.55118387052375,37.894637699316874,37.89456896612515,27.62539400123845,37.89459446916532,37.89456896612515,28.037943415768083,37.894595848931964,37.89456896612515,28.404283214514994,37.89459707415109,37.89456896612515,51.82446576006086,47.36832004254402,47.368213605994164,56.634954565434704,47.368336131167005,47.368213605994164,55.25757866639916,47.36833152454958,47.368213605994164,51.48124298738692,47.36831889463951,47.368213605994164,29.52368965907263,37.894600817992725,37.89456896612515,28.540567530777103,94.73645619291777,94.73642762909054,51.670701406369545,47.36831952828095,47.368213605994164,51.697747807112,94.7365336418337,94.73642762909054,80.37681317772055,0.0,0.0,55.27589770264663,0.0,0.0,28.540567530777103,0.0,0.0,0.0,0.0,832.0321309499782,1.0,0,0
24,2021-10-27 18:12:35.189870,3.574829261415516,3.048,80.32082843942024,47.36841534829242,47.368213605994164,56.29539483015689,18.947406081133007,18.94728469161368,53.46767427565481,18.94739662385501,18.94728469161368,51.55640903888337,56.841960866185,56.84185532614768,38.57211589157944,56.841917440369926,56.84185532614768,38.385698837354816,56.84191681690029,56.84185532614768,38.338354761232374,56.84191665855858,56.84185532614768,40.383495898613816,37.89463713848643,37.89456896612515,27.460186533285892,37.894593916630896,37.89456896612515,27.87404690923579,37.89459530078203,37.89456896612515,28.241732274766445,37.894596530501396,37.89456896612515,51.66923370871657,47.36831952337225,47.368213605994164,56.47411215785594,47.36833559323148,47.368213605994164,55.05220448050221,47.368330837678045,47.368213605994164,51.3081758222024,47.36831831581842,47.368213605994164,29.355273977000067,37.894600254728466,37.89456896612515,28.37660406316545,94.7364556445439,94.73642762909054,51.50390018557812,47.36831897041624,47.368213605994164,51.52748910422259,94.73653307240548,94.73642762909054,80.33075657724214,0.0,0.0,55.06944021109196,0.0,0.0,28.37660406316544,0.0,0.0,0.0,0.0,835.1529053135416,1.0,0,0
25,2021-10-27 18:12:41.422588,3.048,3.048,74.17621074049494,60.89112689259174,60.8909457008948,39.81847398086268,24.35644359789141,24.356377315239257,35.77906495360375,24.356430088135628,24.356377315239257,33.1202134755847,73.06917743464788,73.06913355424886,18.72692065779151,70.70532927010271,73.06913355424886,18.56190312155144,70.39312003950775,73.06913355424886,18.519651459998908,70.31295798966886,73.06913355424886,21.730656352438846,48.712759882461214,48.71275409430149,9.377134091928493,33.35519324746065,48.71275409430149,10.039969315948724,34.513899229669605,48.71275409430149,10.519575083248155,35.32863468424174,48.71275409430149,34.58677246862859,60.89099448618303,60.8909457008948,40.19719813547465,60.89101325018541,60.8909457008948,36.219779815196574,60.89099994775681,60.8909457008948,32.75129187993319,60.89098834743989,60.8909457008948,11.093930003463624,36.28026076302084,48.71275409430149,10.529642184675021,88.36383620707797,121.78189193796663,33.426171467325304,60.89099060456669,60.8909457008948,33.174720319721736,121.78193600066315,121.78189193796663,74.19265934893926,0.0,0.0,36.21977981519662,0.0,0.0,10.529642184675117,0.0,0.0,0.0,0.0,1096.8762208128978,1.0,0,0
26,2021-10-27 18:12:48.156342,3.048,3.048,74.17621117103025,60.89112689259318,60.8909457008948,39.81847328701609,24.35644359788909,24.356377315239257,35.77906465350249,24.356430088134626,24.356377315239257,33.12021351290737,73.069177434648,73.06913355424886,18.726919941515213,70.70532805814037,73.06913355424886,18.56190222942587,70.39311847719074,73.06913355424886,18.51965052522349,70.31295634144956,73.06913355424886,21.730654914237668,48.7127598824564,48.71275409430149,9.377141253689183,33.35520670352112,48.71275409430149,10.03996867339785,34.513896420585006,48.71275409430149,10.51957088368855,35.328626149791916,48.71275409430149,34.58677184630915,60.89099448618095,60.8909457008948,40.19720135816157,60.89101325019618,60.8909457008948,36.21977999899928,60.89099994775742,60.8909457008948,32.75129279676353,60.89098834744294,60.8909457008948,11.093928693736022,36.28025839852613,48.71275409430149,10.529641085927263,88.363829378442,121.78189193796663,33.42617137298439,60.89099060456637,60.8909457008948,33.17472038940299,121.78193600066338,121.78189193796663,74.19265977906859,0.0,0.0,36.21977999899933,0.0,0.0,10.529641085927341,0.0,0.0,0.0,0.0,1096.8762047867706,1.0,0,0
27,2021-10-27 18:12:54.759144,3.048,3.048,74.17621130014437,60.89112689259361,60.8909457008948,39.818473633805276,24.35644359789025,24.356377315239257,35.77906500955769,24.356430088135816,24.356377315239257,33.12021387660688,73.06917743464922,73.06913355424886,18.726920248721353,70.70532863823642,73.06913355424886,18.56190253885845,70.39311906408247,73.06913355424886,18.51965083518005,70.31295693000536,73.06913355424886,21.73065528260474,48.71275988245763,48.71275409430149,9.377141619450166,33.35520735168667,48.71275409430149,10.039969069794383,34.51389710112581,48.71275409430149,10.519571293044976,35.32862683673551,48.71275409430149,34.58677222825312,60.89099448618223,60.8909457008948,40.19720170352244,60.89101325019734,60.8909457008948,36.219780428591186,60.890999947758864,60.8909457008948,32.751293176402555,60.89098834744422,60.8909457008948,11.093929076234621,36.28025902393454,48.71275409430149,10.529641505698532,88.36383113886289,121.78189193796663,33.42617175688703,60.89099060456766,60.8909457008948,33.174720773995226,121.78193600066467,121.78189193796663,74.19265990804924,0.0,0.0,36.21978042859126,0.0,0.0,10.529641505698628,0.0,0.0,0.0,0.0,1096.876199981099,1.0,0,0
28,2021-10-27 18:13:00.289344,3.048,3.048,74.1762111143624,60.891126892592986,60.8909457008948,39.81847311848029,24.35644359788853,24.356377315239257,35.77906449419952,24.356430088134093,24.356377315239257,33.120213361221495,73.0691774346475,73.06913355424886,18.726919827468286,70.70532784274886,73.06913355424886,18.561902117943937,70.39311826570618,73.06913355424886,18.519650414382813,70.31295613094083,73.06913355424886,21.730654788588517,48.712759882455984,48.71275409430149,9.377141140960385,33.35520650366007,48.71275409430149,10.039968569679822,34.51389624276823,48.71275409430149,10.519570780770328,35.328625977321884,48.71275409430149,34.5867717394199,60.89099448618059,60.8909457008948,40.197201193576234,60.89101325019563,60.8909457008948,36.21977975236216,60.8909999477566,60.8909457008948,32.75129264068687,60.890988347442416,60.8909457008948,11.093928557228466,36.28025817533514,48.71275409430149,10.529640981793243,88.36382894201833,121.78189193796663,33.426171233440805,60.89099060456591,60.8909457008948,33.174720232567225,121.78193600066285,121.78189193796663,74.19265972245933,0.0,0.0,36.21977975236222,0.0,0.0,10.529640981793339,0.0,0.0,0.0,0.0,1096.876206895967,1.0,0,0
29,2021-10-27 18:13:06.000697,3.048,3.048,74.17621128397927,60.891126892593554,60.8909457008948,39.81847360755334,24.356443597890163,24.356377315239257,35.779064968185516,24.356430088135678,24.356377315239257,33.120213822760164,73.06917743464905,73.06913355424886,18.726920188521632,70.70532852456536,73.06913355424886,18.561902474672777,70.39311894234703,73.06913355424886,18.519650770016963,70.31295680627512,73.06913355424886,21.730655198809036,48.712759882457355,48.71275409430149,9.377141521735762,33.35520717837168,48.71275409430149,10.03996894598133,34.51389688855458,48.71275409430149,10.519571161243457,35.328626615574976,48.71275409430149,34.58677211647471,60.890994486181846,60.8909457008948,40.19720167394134,60.89101325019724,60.8909457008948,36.21978043585466,60.890999947758885,60.8909457008948,32.75129311779854,60.890988347444015,60.8909457008948,11.093928995348382,36.28025889167982,48.71275409430149,10.52964136871091,88.36383056436344,121.78189193796663,33.42617167832624,60.890990604567385,60.8909457008948,33.17472071325527,121.78193600066446,121.78189193796663,74.19265989190083,0.0,0.0,36.21978043585473,0.0,0.0,10.529641368711006,0.0,0.0,0.0,0.0,1096.87620058277,1.0,0,0
30,2021-10-27 18:13:11.661320,3.048,3.048,74.1762111587803,60.891126892593135,60.8909457008948,39.818473238539156,24.356443597888926,24.356377315239257,35.77906461682776,24.356430088134502,24.356377315239257,33.12021348596953,73.06917743464791,73.06913355424886,18.726919932175345,70.70532804048717,73.06913355424886,18.56190222325098,70.39311846546045,73.06913355424886,18.519650519829305,70.31295633118788,73.06913355424886,21.73065491361898,48.7127598824564,48.71275409430149,9.377141264902905,33.355206723227816,48.71275409430149,10.039968702876472,34.513896471330845,48.71275409430149,10.51957091803792,35.32862620757819,48.71275409430149,34.586771868038916,60.89099448618102,60.8909457008948,40.19720131299343,60.89101325019604,60.8909457008948,36.21977990283859,60.89099994775711,60.8909457008948,32.75129277080324,60.890988347442864,60.8909457008948,11.093928687375339,36.28025838812966,48.71275409430149,10.529641122557956,88.36382953221727,121.78189193796663,33.42617136419167,60.89099060456635,60.8909457008948,33.174720364329104,121.7819360006633,121.78189193796663,74.19265976683133,0.0,0.0,36.21977990283864,0.0,0.0,10.529641122558052,0.0,0.0,0.0,0.0,1096.876205242717,1.0,0,0
31,2021-10-27 18:13:17.293730,3.048,3.048,72.45169522035737,70.0176104784259,70.01743505435074,35.47183138738747,28.007024657324543,28.006972911967207,31.065476046859583,28.00700992032115,28.006972911967207,28.295897541059883,84.02094833105478,84.02092058552344,14.068635044247317,70.46905047341417,84.02092058552344,13.930942058541664,70.12335409308984,84.02092058552344,13.89558571702402,70.03431200478079,84.02092058552344,17.13342677641723,51.84457048730626,56.01394520739381,4.940830235264228,27.840763775086664,56.01394520739381,5.714325483434502,29.940817323221175,56.01394520739381,6.170147618538733,31.11207246397385,56.01394520739381,30.189558220884997,70.01746913320787,70.01743505435074,35.87251725023218,70.01748813979722,70.01743505435074,31.49540607169847,70.01747350060059,70.01743505435074,27.94076353249966,70.0174616121406,70.01743505435074,6.4420628618657805,31.790228072590622,56.01394520739381,6.162431322993257,77.731534846131,140.03487072524211,28.712395970429906,70.01746419285617,70.01743505435074,28.287410963510478,140.03489844239022,140.03487072524211,72.46997071890479,0.0,0.0,31.49540607169856,0.0,0.0,6.1624313229933865,0.0,0.0,0.0,0.0,1161.061632318759,1.0,0,0
32,2021-10-27 18:13:23.023794,3.048,3.048,72.45169496035548,70.01761047842504,70.01743505435074,35.47183048132622,28.007024657321512,28.006972911967207,31.0654749332194,28.007009920317426,28.006972911967207,28.29589625989835,84.02094833105049,84.02092058552344,14.068633600098645,70.46904688020763,84.02092058552344,13.9309405105031,70.1233502249801,84.02092058552344,13.895584143194919,70.03430806787843,84.02092058552344,17.13342461335704,51.84456723779805,56.01394520739381,4.940837316951449,27.840786885504027,56.01394520739381,5.714326757468508,29.940820709002033,56.01394520739381,6.1701474143241475,31.112071954369522,56.01394520739381,30.189558014131272,70.01746913320717,70.01743505435074,35.87251643500473,70.0174881397945,70.01743505435074,31.49540510096228,70.01747350059733,70.01743505435074,27.94076229559567,70.01746161213646,70.01743505435074,6.4420619523705565,31.790225850692018,56.01394520739381,6.162431343135911,77.73153497340968,140.03487072524211,28.712395272436996,70.01746419285384,70.01743505435074,28.287410010953568,140.034898442387,140.03487072524211,72.4699704591847,0.0,0.0,31.495405100962376,0.0,0.0,6.16243134313604,0.0,0.0,0.0,0.0,1161.0616419956339,1.0,0,0
33,2021-10-27 18:13:28.360570,3.048,3.048,72.45169487899145,70.01761047842476,70.01743505435074,35.47183022996123,28.007024657320674,28.006972911967207,31.06547470231186,28.00700992031665,28.006972911967207,28.29589604551341,84.02094833104978,84.02092058552344,14.06863345166883,70.46904650845886,84.02092058552344,13.930940366517008,70.12334986258223,84.02092058552344,13.895584000321676,70.03430770782408,84.02092058552344,17.133424445854985,51.844566984365756,56.01394520739381,4.940837151854529,27.840786420345776,56.01394520739381,5.7143266135138155,29.940820331877013,56.01394520739381,6.1701472719777115,31.112071595486036,56.01394520739381,30.189557866151986,70.01746913320667,70.01743505435074,35.872516189554894,70.01748813979367,70.01743505435074,31.49540471741479,70.01747350059604,70.01743505435074,27.94076207534577,70.01746161213572,70.01743505435074,6.442061761658285,31.790225380112478,56.01394520739381,6.162431198925063,77.73153406388674,140.03487072524211,28.712395076463853,70.01746419285317,70.01743505435074,28.287409785350903,140.03489844238626,140.03487072524211,72.46997037790892,0.0,0.0,31.495404717414875,0.0,0.0,6.162431198925201,0.0,0.0,0.0,0.0,1161.0616450238756,1.0,0,0
34,2021-10-27 18:13:36.015988,3.048,3.048,72.45169493515871,70.01761047842494,70.01743505435074,35.47183040089059,28.007024657321246,28.006972911967207,31.065474861452458,28.007009920317184,28.006972911967207,28.295896195132674,84.02094833105028,84.02092058552344,14.068633557447697,70.46904677340355,84.02092058552344,13.930940469730176,70.12335012237745,84.02092058552344,13.895584102890592,70.0343079663265,84.02092058552344,17.133424567341283,51.844567168189265,56.01394520739381,4.9408372713213,27.840786756368907,56.01394520739381,5.714326723408742,29.94082061972042,56.01394520739381,6.170147382115772,31.11207187318216,56.01394520739381,30.18955797805706,70.01746913320704,70.01743505435074,35.87251635694644,70.01748813979422,70.01743505435074,31.495404972419404,70.0174735005969,70.01743505435074,27.94076222956809,70.01746161213623,70.01743505435074,6.442061898659922,31.790225718195966,56.01394520739381,6.1624313110219875,77.73153477087794,140.03487072524211,28.71239521686272,70.01746419285365,70.01743505435074,28.287409943274874,140.03489844238678,140.03487072524211,72.46997043401524,0.0,0.0,31.49540497241949,0.0,0.0,6.162431311022108,0.0,0.0,0.0,0.0,1161.0616429334189,1.0,0,0
35,2021-10-27 18:13:41.190140,3.048,3.048,72.45169488062407,70.01761047842477,70.01743505435074,35.47183023557076,28.00702465732069,28.006972911967207,31.065474707063135,28.00700992031667,28.006972911967207,28.295896049571432,84.0209483310498,84.02092058552344,14.068633454076014,70.46904651449665,84.02092058552344,13.930940368741195,70.12334986818983,84.02092058552344,13.89558400250037,70.03430771332432,84.02092058552344,17.133424448182577,51.84456698789428,56.01394520739381,4.940837153857643,27.840786425783797,56.01394520739381,5.714326614319191,29.940820333966215,56.01394520739381,6.170147272514164,31.11207159684493,56.01394520739381,30.18955786723831,70.01746913320669,70.01743505435074,35.872516194934335,70.01748813979368,70.01743505435074,31.495404727097803,70.01747350059608,70.01743505435074,27.940762079410593,70.01746161213573,70.01743505435074,6.4420617644966525,31.790225387132896,56.01394520739381,6.162431199397973,77.73153406687217,140.03487072524211,28.712395079444935,70.01746419285318,70.01743505435074,28.28740978951418,140.03489844238626,140.03487072524211,72.46997037953975,0.0,0.0,31.495404727097892,0.0,0.0,6.162431199398094,0.0,0.0,0.0,0.0,1161.0616449631136,1.0,0,0
36,2021-10-27 18:13:47.407762,3.048,3.048,72.4516949315929,70.01761047842494,70.01743505435074,35.47183036845426,28.007024657321132,28.006972911967207,31.065474848666472,28.007009920317145,28.006972911967207,28.295896198217466,84.02094833105029,84.02092058552344,14.068633576971536,70.4690468222973,84.02092058552344,13.930940493446132,70.1233501820635,84.02092058552344,13.895584127642616,70.0343080286995,84.02092058552344,17.13342460617257,51.84456722693873,56.01394520739381,4.9408373125019915,27.840786872403232,56.01394520739381,5.714326803110778,29.94082082851226,56.01394520739381,6.170147472416971,31.11207210085214,56.01394520739381,30.189558050576846,70.0174691332073,70.01743505435074,35.87251632924404,70.01748813979414,70.01743505435074,31.495404876088333,70.01747350059658,70.01743505435074,27.940762236924197,70.01746161213626,70.01743505435074,6.4420619331449345,31.790225803279966,56.01394520739381,6.162431406279036,77.73153537165578,140.03487072524211,28.712395249366367,70.01746419285375,70.01743505435074,28.287409950594103,140.0348984423868,140.03487072524211,72.4699704304533,0.0,0.0,31.49540487608842,0.0,0.0,6.1624314062791665,0.0,0.0,0.0,0.0,1161.0616430661323,1.0,0,0
37,2021-10-27 18:13:53.250059,3.048,3.048,70.4904952902213,85.16517935738402,85.16501049251887,30.57802703361155,34.06603822523257,34.06600284714609,25.80059687668705,34.06602224717383,34.06600284714609,23.053069811119364,102.19802100216327,102.19801079120735,9.242940329960163,69.47563418181788,102.19801079120735,9.158541280657076,69.15770912606143,102.19801079120735,9.1366658662298,69.07506725213584,102.19801079120735,12.404738922850628,53.65744458446918,68.13200494436914,0.6980099065572201,12.728199238826136,68.13200494436914,1.4693271845656488,18.466961065577102,68.13200494436914,1.867826219249196,20.8211354542465,68.13200494436914,25.543081002473603,85.16502903128782,85.16501049251887,30.990378041370874,85.16504724970842,85.16501049251887,26.19936011853914,85.16503122620557,85.16501049251887,22.823543182971843,85.1650199358257,85.16501049251887,1.5739319574645982,19.113012751263295,68.13200494436914,1.7169769181473726,49.90665244192123,170.33002173496078,23.66812174099203,85.1650227605087,85.16501049251887,22.984230699010265,170.33003171568512,170.33002173496078,70.51095535712976,0.0,0.0,26.19936011853926,0.0,0.0,1.7169769181475372,0.0,0.0,0.0,0.0,1234.052308027415,1.0,0,0
